date,branch_id,branch_name,sku_id,product_name,category,units_sold,selling_price,promotion,festival,festival_flag,weekend_flag,month,day_of_week,opening_stock,closing_stock,warehouse_stock
2025-08-27,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,0,8,2,67,37,3928
2025-08-28,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,0,8,3,37,156,4780
2025-08-29,B01,Singanallur,SKU001,Rice 5kg,Grocery,35,340.0,0,,0,0,8,4,156,121,4468
2025-08-30,B01,Singanallur,SKU001,Rice 5kg,Grocery,34,340.0,0,,0,1,8,5,121,87,3601
2025-08-31,B01,Singanallur,SKU001,Rice 5kg,Grocery,29,340.0,0,,0,1,8,6,87,58,4796
2025-09-01,B01,Singanallur,SKU001,Rice 5kg,Grocery,26,340.0,0,,0,0,9,0,58,32,4594
2025-09-02,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,0,9,1,32,175,2606
2025-09-03,B01,Singanallur,SKU001,Rice 5kg,Grocery,35,340.0,0,,0,0,9,2,175,140,2547
2025-09-04,B01,Singanallur,SKU001,Rice 5kg,Grocery,32,340.0,0,,0,0,9,3,140,108,3780
2025-09-05,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,0,9,4,108,78,4555
2025-09-06,B01,Singanallur,SKU001,Rice 5kg,Grocery,31,340.0,0,,0,1,9,5,78,47,2802
2025-09-07,B01,Singanallur,SKU001,Rice 5kg,Grocery,38,340.0,0,,0,1,9,6,47,144,3225
2025-09-08,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,9,0,144,108,4625
2025-09-09,B01,Singanallur,SKU001,Rice 5kg,Grocery,29,340.0,0,,0,0,9,1,108,79,2864
2025-09-10,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,9,2,79,43,3418
2025-09-11,B01,Singanallur,SKU001,Rice 5kg,Grocery,29,340.0,0,,0,0,9,3,43,111,4406
2025-09-12,B01,Singanallur,SKU001,Rice 5kg,Grocery,27,340.0,0,,0,0,9,4,111,84,2984
2025-09-13,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,1,9,5,84,54,4575
2025-09-14,B01,Singanallur,SKU001,Rice 5kg,Grocery,32,340.0,0,,0,1,9,6,54,22,3036
2025-09-15,B01,Singanallur,SKU001,Rice 5kg,Grocery,27,340.0,0,,0,0,9,0,22,91,4572
2025-09-16,B01,Singanallur,SKU001,Rice 5kg,Grocery,39,340.0,0,,0,0,9,1,91,52,4656
2025-09-17,B01,Singanallur,SKU001,Rice 5kg,Grocery,37,340.0,0,,0,0,9,2,52,112,4658
2025-09-18,B01,Singanallur,SKU001,Rice 5kg,Grocery,40,340.0,0,,0,0,9,3,112,72,3122
2025-09-19,B01,Singanallur,SKU001,Rice 5kg,Grocery,34,340.0,0,,0,0,9,4,72,38,4972
2025-09-20,B01,Singanallur,SKU001,Rice 5kg,Grocery,39,340.0,0,,0,1,9,5,38,142,4261
2025-09-21,B01,Singanallur,SKU001,Rice 5kg,Grocery,34,340.0,0,,0,1,9,6,142,108,4475
2025-09-22,B01,Singanallur,SKU001,Rice 5kg,Grocery,22,340.0,0,,0,0,9,0,108,86,3812
2025-09-23,B01,Singanallur,SKU001,Rice 5kg,Grocery,33,340.0,0,,0,0,9,1,86,53,3960
2025-09-24,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,0,9,2,53,23,4897
2025-09-25,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,0,9,3,23,167,3660
2025-09-26,B01,Singanallur,SKU001,Rice 5kg,Grocery,32,340.0,0,,0,0,9,4,167,135,3563
2025-09-27,B01,Singanallur,SKU001,Rice 5kg,Grocery,31,340.0,0,,0,1,9,5,135,104,2728
2025-09-28,B01,Singanallur,SKU001,Rice 5kg,Grocery,37,340.0,0,,0,1,9,6,104,67,2503
2025-09-29,B01,Singanallur,SKU001,Rice 5kg,Grocery,47,340.0,0,Navratri,1,0,9,0,67,20,4370
2025-09-30,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,0,9,1,20,120,3964
2025-10-01,B01,Singanallur,SKU001,Rice 5kg,Grocery,38,340.0,0,,0,0,10,2,120,82,2693
2025-10-02,B01,Singanallur,SKU001,Rice 5kg,Grocery,43,340.0,0,,0,0,10,3,82,39,3958
2025-10-03,B01,Singanallur,SKU001,Rice 5kg,Grocery,39,340.0,0,,0,0,10,4,39,124,4168
2025-10-04,B01,Singanallur,SKU001,Rice 5kg,Grocery,32,340.0,0,,0,1,10,5,124,92,4310
2025-10-05,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,1,10,6,92,62,3223
2025-10-06,B01,Singanallur,SKU001,Rice 5kg,Grocery,25,340.0,0,,0,0,10,0,62,37,3058
2025-10-07,B01,Singanallur,SKU001,Rice 5kg,Grocery,34,340.0,0,,0,0,10,1,37,83,4637
2025-10-08,B01,Singanallur,SKU001,Rice 5kg,Grocery,33,340.0,0,,0,0,10,2,83,50,4417
2025-10-09,B01,Singanallur,SKU001,Rice 5kg,Grocery,34,340.0,0,,0,0,10,3,50,106,4526
2025-10-10,B01,Singanallur,SKU001,Rice 5kg,Grocery,24,340.0,0,,0,0,10,4,106,82,4539
2025-10-11,B01,Singanallur,SKU001,Rice 5kg,Grocery,42,340.0,0,,0,1,10,5,82,40,2509
2025-10-12,B01,Singanallur,SKU001,Rice 5kg,Grocery,47,340.0,0,,0,1,10,6,40,74,4560
2025-10-13,B01,Singanallur,SKU001,Rice 5kg,Grocery,42,340.0,0,,0,0,10,0,74,32,3691
2025-10-14,B01,Singanallur,SKU001,Rice 5kg,Grocery,31,340.0,0,,0,0,10,1,32,153,4494
2025-10-15,B01,Singanallur,SKU001,Rice 5kg,Grocery,38,340.0,0,,0,0,10,2,153,115,4443
2025-10-16,B01,Singanallur,SKU001,Rice 5kg,Grocery,40,340.0,0,,0,0,10,3,115,75,3618
2025-10-17,B01,Singanallur,SKU001,Rice 5kg,Grocery,34,340.0,0,,0,0,10,4,75,41,4104
2025-10-18,B01,Singanallur,SKU001,Rice 5kg,Grocery,38,340.0,0,,0,1,10,5,41,91,4070
2025-10-19,B01,Singanallur,SKU001,Rice 5kg,Grocery,33,340.0,0,,0,1,10,6,91,58,3819
2025-10-20,B01,Singanallur,SKU001,Rice 5kg,Grocery,53,340.0,0,Diwali,1,0,10,0,58,98,4351
2025-10-21,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,10,1,98,62,3814
2025-10-22,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,10,2,62,26,2577
2025-10-23,B01,Singanallur,SKU001,Rice 5kg,Grocery,31,340.0,0,,0,0,10,3,26,100,2631
2025-10-24,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,10,4,100,64,4949
2025-10-25,B01,Singanallur,SKU001,Rice 5kg,Grocery,26,340.0,0,,0,1,10,5,64,38,4843
2025-10-26,B01,Singanallur,SKU001,Rice 5kg,Grocery,46,340.0,0,,0,1,10,6,38,103,4969
2025-10-27,B01,Singanallur,SKU001,Rice 5kg,Grocery,31,340.0,0,,0,0,10,0,103,72,4388
2025-10-28,B01,Singanallur,SKU001,Rice 5kg,Grocery,34,340.0,0,,0,0,10,1,72,38,4692
2025-10-29,B01,Singanallur,SKU001,Rice 5kg,Grocery,43,340.0,0,,0,0,10,2,38,171,3002
2025-10-30,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,0,10,3,171,141,4651
2025-10-31,B01,Singanallur,SKU001,Rice 5kg,Grocery,32,340.0,0,,0,0,10,4,141,109,4470
2025-11-01,B01,Singanallur,SKU001,Rice 5kg,Grocery,26,340.0,0,,0,1,11,5,109,83,3702
2025-11-02,B01,Singanallur,SKU001,Rice 5kg,Grocery,33,340.0,0,,0,1,11,6,83,50,3971
2025-11-03,B01,Singanallur,SKU001,Rice 5kg,Grocery,42,340.0,0,,0,0,11,0,50,114,2919
2025-11-04,B01,Singanallur,SKU001,Rice 5kg,Grocery,35,340.0,0,,0,0,11,1,114,79,4704
2025-11-05,B01,Singanallur,SKU001,Rice 5kg,Grocery,33,340.0,0,,0,0,11,2,79,46,3450
2025-11-06,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,0,11,3,46,128,3777
2025-11-07,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,11,4,128,92,3016
2025-11-08,B01,Singanallur,SKU001,Rice 5kg,Grocery,32,340.0,0,,0,1,11,5,92,60,4158
2025-11-09,B01,Singanallur,SKU001,Rice 5kg,Grocery,35,340.0,0,,0,1,11,6,60,25,4432
2025-11-10,B01,Singanallur,SKU001,Rice 5kg,Grocery,35,340.0,0,,0,0,11,0,25,100,3314
2025-11-11,B01,Singanallur,SKU001,Rice 5kg,Grocery,42,340.0,0,,0,0,11,1,100,58,4594
2025-11-12,B01,Singanallur,SKU001,Rice 5kg,Grocery,33,340.0,0,,0,0,11,2,58,25,4871
2025-11-13,B01,Singanallur,SKU001,Rice 5kg,Grocery,39,340.0,0,,0,0,11,3,25,160,4455
2025-11-14,B01,Singanallur,SKU001,Rice 5kg,Grocery,38,340.0,0,,0,0,11,4,160,122,3293
2025-11-15,B01,Singanallur,SKU001,Rice 5kg,Grocery,33,340.0,0,,0,1,11,5,122,89,2510
2025-11-16,B01,Singanallur,SKU001,Rice 5kg,Grocery,30,340.0,0,,0,1,11,6,89,59,4365
2025-11-17,B01,Singanallur,SKU001,Rice 5kg,Grocery,28,340.0,0,,0,0,11,0,59,31,4570
2025-11-18,B01,Singanallur,SKU001,Rice 5kg,Grocery,31,340.0,0,,0,0,11,1,31,126,2845
2025-11-19,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,11,2,126,90,3484
2025-11-20,B01,Singanallur,SKU001,Rice 5kg,Grocery,48,340.0,0,,0,0,11,3,90,42,4139
2025-11-21,B01,Singanallur,SKU001,Rice 5kg,Grocery,42,340.0,0,,0,0,11,4,42,116,4363
2025-11-22,B01,Singanallur,SKU001,Rice 5kg,Grocery,40,340.0,0,,0,1,11,5,116,76,2626
2025-11-23,B01,Singanallur,SKU001,Rice 5kg,Grocery,39,340.0,0,,0,1,11,6,76,37,4428
2025-11-24,B01,Singanallur,SKU001,Rice 5kg,Grocery,28,340.0,0,,0,0,11,0,37,139,3930
2025-11-25,B01,Singanallur,SKU001,Rice 5kg,Grocery,33,340.0,0,,0,0,11,1,139,106,4145
2025-11-26,B01,Singanallur,SKU001,Rice 5kg,Grocery,33,340.0,0,,0,0,11,2,106,73,4967
2025-11-27,B01,Singanallur,SKU001,Rice 5kg,Grocery,35,340.0,0,,0,0,11,3,73,38,3435
2025-11-28,B01,Singanallur,SKU001,Rice 5kg,Grocery,38,340.0,0,,0,0,11,4,38,94,3832
2025-11-29,B01,Singanallur,SKU001,Rice 5kg,Grocery,43,340.0,0,,0,1,11,5,94,51,2616
2025-11-30,B01,Singanallur,SKU001,Rice 5kg,Grocery,34,340.0,0,,0,1,11,6,51,122,3436
2025-12-01,B01,Singanallur,SKU001,Rice 5kg,Grocery,34,340.0,0,,0,0,12,0,122,88,4125
2025-12-02,B01,Singanallur,SKU001,Rice 5kg,Grocery,31,340.0,0,,0,0,12,1,88,57,4622
2025-12-03,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,12,2,57,21,2974
2025-12-04,B01,Singanallur,SKU001,Rice 5kg,Grocery,40,340.0,0,,0,0,12,3,21,94,4894
2025-12-05,B01,Singanallur,SKU001,Rice 5kg,Grocery,27,340.0,0,,0,0,12,4,94,67,3375
2025-12-06,B01,Singanallur,SKU001,Rice 5kg,Grocery,37,340.0,0,,0,1,12,5,67,30,3262
2025-12-07,B01,Singanallur,SKU001,Rice 5kg,Grocery,37,340.0,0,,0,1,12,6,30,143,3703
2025-12-08,B01,Singanallur,SKU001,Rice 5kg,Grocery,34,340.0,0,,0,0,12,0,143,109,3209
2025-12-09,B01,Singanallur,SKU001,Rice 5kg,Grocery,33,340.0,0,,0,0,12,1,109,76,4703
2025-12-10,B01,Singanallur,SKU001,Rice 5kg,Grocery,42,340.0,0,,0,0,12,2,76,34,3992
2025-12-11,B01,Singanallur,SKU001,Rice 5kg,Grocery,38,340.0,0,,0,0,12,3,34,124,2647
2025-12-12,B01,Singanallur,SKU001,Rice 5kg,Grocery,34,340.0,0,,0,0,12,4,124,90,2841
2025-12-13,B01,Singanallur,SKU001,Rice 5kg,Grocery,53,340.0,0,,0,1,12,5,90,37,3489
2025-12-14,B01,Singanallur,SKU001,Rice 5kg,Grocery,39,340.0,0,,0,1,12,6,37,164,4982
2025-12-15,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,12,0,164,128,4579
2025-12-16,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,12,1,128,92,4832
2025-12-17,B01,Singanallur,SKU001,Rice 5kg,Grocery,29,340.0,0,,0,0,12,2,92,63,4565
2025-12-18,B01,Singanallur,SKU001,Rice 5kg,Grocery,44,340.0,0,,0,0,12,3,63,99,3894
2025-12-19,B01,Singanallur,SKU001,Rice 5kg,Grocery,42,340.0,0,,0,0,12,4,99,57,3487
2025-12-20,B01,Singanallur,SKU001,Rice 5kg,Grocery,23,340.0,0,,0,1,12,5,57,34,3636
2025-12-21,B01,Singanallur,SKU001,Rice 5kg,Grocery,46,340.0,0,,0,1,12,6,34,130,4420
2025-12-22,B01,Singanallur,SKU001,Rice 5kg,Grocery,24,340.0,0,,0,0,12,0,130,106,2554
2025-12-23,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,12,1,106,70,3981
2025-12-24,B01,Singanallur,SKU001,Rice 5kg,Grocery,40,340.0,0,,0,0,12,2,70,30,4401
2025-12-25,B01,Singanallur,SKU001,Rice 5kg,Grocery,48,340.0,0,Christmas,1,0,12,3,30,116,4323
2025-12-26,B01,Singanallur,SKU001,Rice 5kg,Grocery,35,340.0,0,,0,0,12,4,116,81,3701
2025-12-27,B01,Singanallur,SKU001,Rice 5kg,Grocery,37,340.0,0,,0,1,12,5,81,44,2812
2025-12-28,B01,Singanallur,SKU001,Rice 5kg,Grocery,45,340.0,0,,0,1,12,6,44,145,4507
2025-12-29,B01,Singanallur,SKU001,Rice 5kg,Grocery,35,340.0,0,,0,0,12,0,145,110,2827
2025-12-30,B01,Singanallur,SKU001,Rice 5kg,Grocery,29,340.0,0,,0,0,12,1,110,81,3787
2025-12-31,B01,Singanallur,SKU001,Rice 5kg,Grocery,36,340.0,0,,0,0,12,2,81,45,3811
2025-01-01,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,31,220.0,0,New Year,1,0,1,2,119,88,2581
2025-01-02,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,26,220.0,0,,0,0,1,3,88,62,3909
2025-01-03,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,27,220.0,0,,0,0,1,4,62,35,3206
2025-01-04,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,27,220.0,0,,0,1,1,5,35,92,3304
2025-01-05,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,38,220.0,0,,0,1,1,6,92,54,3433
2025-01-06,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,29,220.0,0,,0,0,1,0,54,25,3576
2025-01-07,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,53,207.87,1,,0,0,1,1,25,137,3887
2025-01-08,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,43,206.68,1,,0,0,1,2,137,94,2627
2025-01-09,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,50,197.67,1,,0,0,1,3,94,44,3020
2025-01-10,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,41,220.0,0,,0,0,1,4,44,155,4281
2025-01-11,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,38,220.0,0,,0,1,1,5,155,117,3801
2025-01-12,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,28,220.0,0,,0,1,1,6,117,89,3304
2025-01-13,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,32,220.0,0,,0,0,1,0,89,57,2574
2025-01-14,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,54,220.0,0,Pongal,1,0,1,1,57,124,3879
2025-01-15,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,40,220.0,0,,0,0,1,2,124,84,2540
2025-01-16,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,34,220.0,0,,0,0,1,3,84,50,3901
2025-01-17,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,23,220.0,0,,0,0,1,4,50,27,3087
2025-01-18,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,36,220.0,0,,0,1,1,5,27,82,4272
2025-01-19,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,40,220.0,0,,0,1,1,6,82,42,4540
2025-01-20,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,45,220.0,0,,0,0,1,0,42,93,3201
2025-01-21,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,32,220.0,0,,0,0,1,1,93,61,4099
2025-01-22,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,35,220.0,0,,0,0,1,2,61,26,3192
2025-01-23,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,32,220.0,0,,0,0,1,3,26,109,3894
2025-01-24,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,28,220.0,0,,0,0,1,4,109,81,3819
2025-01-25,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,27,220.0,0,,0,1,1,5,81,54,4558
2025-01-26,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,42,220.0,0,Republic Day,1,1,1,6,54,130,3750
2025-01-27,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,28,220.0,0,,0,0,1,0,130,102,3833
2025-01-28,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,43,220.0,0,,0,0,1,1,102,59,3257
2025-01-29,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,32,220.0,0,,0,0,1,2,59,27,2905
2025-01-30,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,28,220.0,0,,0,0,1,3,27,114,3250
2025-01-31,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,34,220.0,0,,0,0,1,4,114,80,4262
2025-02-01,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,37,220.0,0,,0,1,2,5,80,43,2864
2025-02-02,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,37,220.0,0,,0,1,2,6,43,183,4748
2025-02-03,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,31,220.0,0,,0,0,2,0,183,152,4843
2025-02-04,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,35,220.0,0,,0,0,2,1,152,117,3540
2025-02-05,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,53,197.11,1,,0,0,2,2,117,64,2630
2025-02-06,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,53,187.05,1,,0,0,2,3,64,141,2601
2025-02-07,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,24,220.0,0,,0,0,2,4,141,117,3540
2025-02-08,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,42,220.0,0,,0,1,2,5,117,75,2829
2025-02-09,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,37,220.0,0,,0,1,2,6,75,38,2511
2025-02-10,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,42,220.0,0,,0,0,2,0,38,137,2715
2025-02-11,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,37,220.0,0,,0,0,2,1,137,100,4250
2025-02-12,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,41,220.0,0,,0,0,2,2,100,59,4008
2025-02-13,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,38,220.0,0,,0,0,2,3,59,21,3612
2025-02-14,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,34,220.0,0,,0,0,2,4,21,78,2988
2025-02-15,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,38,220.0,0,,0,1,2,5,78,40,4317
2025-02-16,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,37,220.0,0,,0,1,2,6,40,167,2749
2025-02-17,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,29,220.0,0,,0,0,2,0,167,138,2636
2025-02-18,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,32,220.0,0,,0,0,2,1,138,106,4021
2025-02-19,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,41,220.0,0,,0,0,2,2,106,65,3489
2025-02-20,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,32,220.0,0,,0,0,2,3,65,33,4919
2025-02-21,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,30,220.0,0,,0,0,2,4,33,99,3682
2025-02-22,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,41,220.0,0,,0,1,2,5,99,58,4735
2025-02-23,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,42,220.0,0,,0,1,2,6,58,138,2682
2025-02-24,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,32,220.0,0,,0,0,2,0,138,106,2863
2025-02-25,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,41,220.0,0,,0,0,2,1,106,65,3872
2025-02-26,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,36,220.0,0,,0,0,2,2,65,29,3420
2025-02-27,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,34,220.0,0,,0,0,2,3,29,116,3631
2025-02-28,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,40,220.0,0,,0,0,2,4,116,76,2810
2025-03-01,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,38,220.0,0,,0,1,3,5,76,38,2750
2025-03-02,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,36,220.0,0,,0,1,3,6,38,94,3797
2025-03-03,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,31,220.0,0,,0,0,3,0,94,63,2744
2025-03-04,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,42,220.0,0,,0,0,3,1,63,21,3247
2025-03-05,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,39,220.0,0,,0,0,3,2,21,71,3420
2025-03-06,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,35,220.0,0,,0,0,3,3,71,36,2839
2025-03-07,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,28,220.0,0,,0,0,3,4,36,90,3665
2025-03-08,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,41,220.0,0,,0,1,3,5,90,49,2875
2025-03-09,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,31,220.0,0,,0,1,3,6,49,159,2792
2025-03-10,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,28,220.0,0,,0,0,3,0,159,131,2931
2025-03-11,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,24,220.0,0,,0,0,3,1,131,107,3463
2025-03-12,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,28,220.0,0,,0,0,3,2,107,79,4734
2025-03-13,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,33,220.0,0,,0,0,3,3,79,46,3963
2025-03-14,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,28,220.0,0,,0,0,3,4,46,160,3825
2025-03-15,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,41,220.0,0,,0,1,3,5,160,119,4773
2025-03-16,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,38,220.0,0,,0,1,3,6,119,81,3271
2025-03-17,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,39,220.0,0,,0,0,3,0,81,42,3889
2025-03-18,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,43,220.0,0,,0,0,3,1,42,152,2725
2025-03-19,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,33,220.0,0,,0,0,3,2,152,119,4806
2025-03-20,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,33,220.0,0,,0,0,3,3,119,86,4411
2025-03-21,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,30,220.0,0,,0,0,3,4,86,56,3226
2025-03-22,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,35,220.0,0,,0,1,3,5,56,21,4044
2025-03-23,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,35,220.0,0,,0,1,3,6,21,115,3349
2025-03-24,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,27,220.0,0,,0,0,3,0,115,88,4609
2025-03-25,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,46,220.0,0,,0,0,3,1,88,42,3392
2025-03-26,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,31,220.0,0,,0,0,3,2,42,179,4876
2025-03-27,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,22,220.0,0,,0,0,3,3,179,157,3487
2025-03-28,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,28,220.0,0,,0,0,3,4,157,129,3718
2025-03-29,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,39,220.0,0,,0,1,3,5,129,90,3918
2025-03-30,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,43,220.0,0,,0,1,3,6,90,47,3454
2025-03-31,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,28,220.0,0,,0,0,3,0,47,136,4875
2025-04-01,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,30,220.0,0,,0,0,4,1,136,106,3774
2025-04-02,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,34,220.0,0,,0,0,4,2,106,72,2953
2025-04-03,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,43,220.0,0,,0,0,4,3,72,29,2536
2025-04-04,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,35,220.0,0,,0,0,4,4,29,142,3472
2025-04-05,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,30,220.0,0,,0,1,4,5,142,112,3092
2025-04-06,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,41,220.0,0,,0,1,4,6,112,71,3846
2025-04-07,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,33,220.0,0,,0,0,4,0,71,38,4091
2025-04-08,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,37,220.0,0,,0,0,4,1,38,157,4272
2025-04-09,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,45,220.0,0,,0,0,4,2,157,112,3812
2025-04-10,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,35,220.0,0,,0,0,4,3,112,77,4639
2025-04-11,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,34,220.0,0,,0,0,4,4,77,43,4900
2025-04-12,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,35,220.0,0,,0,1,4,5,43,100,2862
2025-04-13,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,35,220.0,0,,0,1,4,6,100,65,4216
2025-04-14,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,57,220.0,0,Tamil New Year,1,0,4,0,65,125,3199
2025-04-15,B01,Singanallur,SKU002,Wheat Flour 5kg,Grocery,42,220.0,0,,0,0,4,1,125,83,4554
